study_id,effect_id,f_profile_id,profile_signature_id,signature_source_n,signature_allocated_n,signature_empirical_share,signature_panel_share,missing_demographic_fields,GENDER,pid_3,age_5,EDUC4,ideo_3,race_4
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F116,25734546b2a948b2,32,41,0.08226221079691516,0.082,,Female,Democrat,Older than 50,Non-College,Conservative,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F117,25734546b2a948b2,32,41,0.08226221079691516,0.082,,Female,Democrat,Older than 50,Non-College,Conservative,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F118,25734546b2a948b2,32,41,0.08226221079691516,0.082,,Female,Democrat,Older than 50,Non-College,Conservative,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F119,25734546b2a948b2,32,41,0.08226221079691516,0.082,,Female,Democrat,Older than 50,Non-College,Conservative,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F120,25734546b2a948b2,32,41,0.08226221079691516,0.082,,Female,Democrat,Older than 50,Non-College,Conservative,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F121,25734546b2a948b2,32,41,0.08226221079691516,0.082,,Female,Democrat,Older than 50,Non-College,Conservative,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F122,25734546b2a948b2,32,41,0.08226221079691516,0.082,,Female,Democrat,Older than 50,Non-College,Conservative,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F123,25734546b2a948b2,32,41,0.08226221079691516,0.082,,Female,Democrat,Older than 50,Non-College,Conservative,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F124,25734546b2a948b2,32,41,0.08226221079691516,0.082,,Female,Democrat,Older than 50,Non-College,Conservative,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F125,25734546b2a948b2,32,41,0.08226221079691516,0.082,,Female,Democrat,Older than 50,Non-College,Conservative,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F126,25734546b2a948b2,32,41,0.08226221079691516,0.082,,Female,Democrat,Older than 50,Non-College,Conservative,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F127,25734546b2a948b2,32,41,0.08226221079691516,0.082,,Female,Democrat,Older than 50,Non-College,Conservative,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F128,25734546b2a948b2,32,41,0.08226221079691516,0.082,,Female,Democrat,Older than 50,Non-College,Conservative,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F129,25734546b2a948b2,32,41,0.08226221079691516,0.082,,Female,Democrat,Older than 50,Non-College,Conservative,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F130,25734546b2a948b2,32,41,0.08226221079691516,0.082,,Female,Democrat,Older than 50,Non-College,Conservative,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F131,25734546b2a948b2,32,41,0.08226221079691516,0.082,,Female,Democrat,Older than 50,Non-College,Conservative,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F132,25734546b2a948b2,32,41,0.08226221079691516,0.082,,Female,Democrat,Older than 50,Non-College,Conservative,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F133,25734546b2a948b2,32,41,0.08226221079691516,0.082,,Female,Democrat,Older than 50,Non-College,Conservative,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F134,25734546b2a948b2,32,41,0.08226221079691516,0.082,,Female,Democrat,Older than 50,Non-College,Conservative,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F135,25734546b2a948b2,32,41,0.08226221079691516,0.082,,Female,Democrat,Older than 50,Non-College,Conservative,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F136,25734546b2a948b2,32,41,0.08226221079691516,0.082,,Female,Democrat,Older than 50,Non-College,Conservative,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F137,25734546b2a948b2,32,41,0.08226221079691516,0.082,,Female,Democrat,Older than 50,Non-College,Conservative,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F138,25734546b2a948b2,32,41,0.08226221079691516,0.082,,Female,Democrat,Older than 50,Non-College,Conservative,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F139,25734546b2a948b2,32,41,0.08226221079691516,0.082,,Female,Democrat,Older than 50,Non-College,Conservative,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F140,25734546b2a948b2,32,41,0.08226221079691516,0.082,,Female,Democrat,Older than 50,Non-College,Conservative,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F141,25734546b2a948b2,32,41,0.08226221079691516,0.082,,Female,Democrat,Older than 50,Non-College,Conservative,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F142,25734546b2a948b2,32,41,0.08226221079691516,0.082,,Female,Democrat,Older than 50,Non-College,Conservative,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F143,25734546b2a948b2,32,41,0.08226221079691516,0.082,,Female,Democrat,Older than 50,Non-College,Conservative,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F144,25734546b2a948b2,32,41,0.08226221079691516,0.082,,Female,Democrat,Older than 50,Non-College,Conservative,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F145,25734546b2a948b2,32,41,0.08226221079691516,0.082,,Female,Democrat,Older than 50,Non-College,Conservative,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F146,25734546b2a948b2,32,41,0.08226221079691516,0.082,,Female,Democrat,Older than 50,Non-College,Conservative,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F147,25734546b2a948b2,32,41,0.08226221079691516,0.082,,Female,Democrat,Older than 50,Non-College,Conservative,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F148,25734546b2a948b2,32,41,0.08226221079691516,0.082,,Female,Democrat,Older than 50,Non-College,Conservative,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F149,25734546b2a948b2,32,41,0.08226221079691516,0.082,,Female,Democrat,Older than 50,Non-College,Conservative,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F150,25734546b2a948b2,32,41,0.08226221079691516,0.082,,Female,Democrat,Older than 50,Non-College,Conservative,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F151,25734546b2a948b2,32,41,0.08226221079691516,0.082,,Female,Democrat,Older than 50,Non-College,Conservative,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F152,25734546b2a948b2,32,41,0.08226221079691516,0.082,,Female,Democrat,Older than 50,Non-College,Conservative,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F153,25734546b2a948b2,32,41,0.08226221079691516,0.082,,Female,Democrat,Older than 50,Non-College,Conservative,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F154,25734546b2a948b2,32,41,0.08226221079691516,0.082,,Female,Democrat,Older than 50,Non-College,Conservative,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F155,25734546b2a948b2,32,41,0.08226221079691516,0.082,,Female,Democrat,Older than 50,Non-College,Conservative,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F156,25734546b2a948b2,32,41,0.08226221079691516,0.082,,Female,Democrat,Older than 50,Non-College,Conservative,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F157,9070a7f74e9eead8,10,13,0.02570694087403599,0.026,,Male,Democrat,Older than 50,Non-College,Moderate,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F158,9070a7f74e9eead8,10,13,0.02570694087403599,0.026,,Male,Democrat,Older than 50,Non-College,Moderate,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F159,9070a7f74e9eead8,10,13,0.02570694087403599,0.026,,Male,Democrat,Older than 50,Non-College,Moderate,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F160,9070a7f74e9eead8,10,13,0.02570694087403599,0.026,,Male,Democrat,Older than 50,Non-College,Moderate,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F161,9070a7f74e9eead8,10,13,0.02570694087403599,0.026,,Male,Democrat,Older than 50,Non-College,Moderate,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F162,9070a7f74e9eead8,10,13,0.02570694087403599,0.026,,Male,Democrat,Older than 50,Non-College,Moderate,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F163,9070a7f74e9eead8,10,13,0.02570694087403599,0.026,,Male,Democrat,Older than 50,Non-College,Moderate,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F164,9070a7f74e9eead8,10,13,0.02570694087403599,0.026,,Male,Democrat,Older than 50,Non-College,Moderate,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F165,9070a7f74e9eead8,10,13,0.02570694087403599,0.026,,Male,Democrat,Older than 50,Non-College,Moderate,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F166,9070a7f74e9eead8,10,13,0.02570694087403599,0.026,,Male,Democrat,Older than 50,Non-College,Moderate,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F167,9070a7f74e9eead8,10,13,0.02570694087403599,0.026,,Male,Democrat,Older than 50,Non-College,Moderate,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F168,9070a7f74e9eead8,10,13,0.02570694087403599,0.026,,Male,Democrat,Older than 50,Non-College,Moderate,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F169,9070a7f74e9eead8,10,13,0.02570694087403599,0.026,,Male,Democrat,Older than 50,Non-College,Moderate,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F170,28dc51742975fdd1,9,12,0.02313624678663239,0.024,,Male,Democrat,Older than 50,College,Moderate,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F171,28dc51742975fdd1,9,12,0.02313624678663239,0.024,,Male,Democrat,Older than 50,College,Moderate,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F172,28dc51742975fdd1,9,12,0.02313624678663239,0.024,,Male,Democrat,Older than 50,College,Moderate,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F173,28dc51742975fdd1,9,12,0.02313624678663239,0.024,,Male,Democrat,Older than 50,College,Moderate,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F174,28dc51742975fdd1,9,12,0.02313624678663239,0.024,,Male,Democrat,Older than 50,College,Moderate,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F175,28dc51742975fdd1,9,12,0.02313624678663239,0.024,,Male,Democrat,Older than 50,College,Moderate,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F176,28dc51742975fdd1,9,12,0.02313624678663239,0.024,,Male,Democrat,Older than 50,College,Moderate,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F177,28dc51742975fdd1,9,12,0.02313624678663239,0.024,,Male,Democrat,Older than 50,College,Moderate,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F178,28dc51742975fdd1,9,12,0.02313624678663239,0.024,,Male,Democrat,Older than 50,College,Moderate,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F179,28dc51742975fdd1,9,12,0.02313624678663239,0.024,,Male,Democrat,Older than 50,College,Moderate,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F180,28dc51742975fdd1,9,12,0.02313624678663239,0.024,,Male,Democrat,Older than 50,College,Moderate,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F181,28dc51742975fdd1,9,12,0.02313624678663239,0.024,,Male,Democrat,Older than 50,College,Moderate,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F182,af140945d1bc813b,2,3,0.005141388174807198,0.006,race_4,Male,Republican,Younger than 50,College,Moderate,
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F183,af140945d1bc813b,2,3,0.005141388174807198,0.006,race_4,Male,Republican,Younger than 50,College,Moderate,
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F184,af140945d1bc813b,2,3,0.005141388174807198,0.006,race_4,Male,Republican,Younger than 50,College,Moderate,
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F185,5c704bf822e9a53e,7,9,0.017994858611825194,0.018,,Female,Democrat,Younger than 50,Non-College,Conservative,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F186,5c704bf822e9a53e,7,9,0.017994858611825194,0.018,,Female,Democrat,Younger than 50,Non-College,Conservative,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F187,5c704bf822e9a53e,7,9,0.017994858611825194,0.018,,Female,Democrat,Younger than 50,Non-College,Conservative,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F188,5c704bf822e9a53e,7,9,0.017994858611825194,0.018,,Female,Democrat,Younger than 50,Non-College,Conservative,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F189,5c704bf822e9a53e,7,9,0.017994858611825194,0.018,,Female,Democrat,Younger than 50,Non-College,Conservative,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F190,5c704bf822e9a53e,7,9,0.017994858611825194,0.018,,Female,Democrat,Younger than 50,Non-College,Conservative,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F191,5c704bf822e9a53e,7,9,0.017994858611825194,0.018,,Female,Democrat,Younger than 50,Non-College,Conservative,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F192,5c704bf822e9a53e,7,9,0.017994858611825194,0.018,,Female,Democrat,Younger than 50,Non-College,Conservative,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F193,5c704bf822e9a53e,7,9,0.017994858611825194,0.018,,Female,Democrat,Younger than 50,Non-College,Conservative,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F194,42178c2a4550a58b,12,15,0.030848329048843187,0.03,,Male,Democrat,Younger than 50,College,Conservative,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F195,42178c2a4550a58b,12,15,0.030848329048843187,0.03,,Male,Democrat,Younger than 50,College,Conservative,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F196,42178c2a4550a58b,12,15,0.030848329048843187,0.03,,Male,Democrat,Younger than 50,College,Conservative,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F197,42178c2a4550a58b,12,15,0.030848329048843187,0.03,,Male,Democrat,Younger than 50,College,Conservative,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F198,42178c2a4550a58b,12,15,0.030848329048843187,0.03,,Male,Democrat,Younger than 50,College,Conservative,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F199,42178c2a4550a58b,12,15,0.030848329048843187,0.03,,Male,Democrat,Younger than 50,College,Conservative,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F200,42178c2a4550a58b,12,15,0.030848329048843187,0.03,,Male,Democrat,Younger than 50,College,Conservative,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F201,42178c2a4550a58b,12,15,0.030848329048843187,0.03,,Male,Democrat,Younger than 50,College,Conservative,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F202,42178c2a4550a58b,12,15,0.030848329048843187,0.03,,Male,Democrat,Younger than 50,College,Conservative,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F203,42178c2a4550a58b,12,15,0.030848329048843187,0.03,,Male,Democrat,Younger than 50,College,Conservative,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F204,42178c2a4550a58b,12,15,0.030848329048843187,0.03,,Male,Democrat,Younger than 50,College,Conservative,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F205,42178c2a4550a58b,12,15,0.030848329048843187,0.03,,Male,Democrat,Younger than 50,College,Conservative,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F206,42178c2a4550a58b,12,15,0.030848329048843187,0.03,,Male,Democrat,Younger than 50,College,Conservative,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F207,42178c2a4550a58b,12,15,0.030848329048843187,0.03,,Male,Democrat,Younger than 50,College,Conservative,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F208,42178c2a4550a58b,12,15,0.030848329048843187,0.03,,Male,Democrat,Younger than 50,College,Conservative,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F209,634aab056e115905,15,19,0.038560411311053984,0.038,,Female,Republican,Older than 50,College,Liberal,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F210,634aab056e115905,15,19,0.038560411311053984,0.038,,Female,Republican,Older than 50,College,Liberal,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F211,634aab056e115905,15,19,0.038560411311053984,0.038,,Female,Republican,Older than 50,College,Liberal,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F212,634aab056e115905,15,19,0.038560411311053984,0.038,,Female,Republican,Older than 50,College,Liberal,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F213,634aab056e115905,15,19,0.038560411311053984,0.038,,Female,Republican,Older than 50,College,Liberal,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F214,634aab056e115905,15,19,0.038560411311053984,0.038,,Female,Republican,Older than 50,College,Liberal,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F215,634aab056e115905,15,19,0.038560411311053984,0.038,,Female,Republican,Older than 50,College,Liberal,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F216,634aab056e115905,15,19,0.038560411311053984,0.038,,Female,Republican,Older than 50,College,Liberal,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F217,634aab056e115905,15,19,0.038560411311053984,0.038,,Female,Republican,Older than 50,College,Liberal,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F218,634aab056e115905,15,19,0.038560411311053984,0.038,,Female,Republican,Older than 50,College,Liberal,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F219,634aab056e115905,15,19,0.038560411311053984,0.038,,Female,Republican,Older than 50,College,Liberal,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F220,634aab056e115905,15,19,0.038560411311053984,0.038,,Female,Republican,Older than 50,College,Liberal,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F221,634aab056e115905,15,19,0.038560411311053984,0.038,,Female,Republican,Older than 50,College,Liberal,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F222,634aab056e115905,15,19,0.038560411311053984,0.038,,Female,Republican,Older than 50,College,Liberal,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F223,634aab056e115905,15,19,0.038560411311053984,0.038,,Female,Republican,Older than 50,College,Liberal,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F224,634aab056e115905,15,19,0.038560411311053984,0.038,,Female,Republican,Older than 50,College,Liberal,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F225,634aab056e115905,15,19,0.038560411311053984,0.038,,Female,Republican,Older than 50,College,Liberal,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F226,634aab056e115905,15,19,0.038560411311053984,0.038,,Female,Republican,Older than 50,College,Liberal,White
AnsonBRIEF60,AnsonBRIEF60:blue_collar_positivity:hyp1,AnsonBRIEF60__daa222c8fcf5fdd3__F227,634aab056e115905,15,19,0.038560411311053984,0.038,,Female,Republican,Older than 50,College,Liberal,White
