request_key,custom_id,role,study_id,profile_id,condition_id,outcome_id,replicate_id,requested_model,prompt_hash,schema_version,prompt_protocol_id,prompt_compiler_version,seed,status,required_fields,response_key_map,request_stage,consensus_interaction_protocol_id,consensus_stage_a_request_key,consensus_stage_a_prompt_hash,consensus_stage_a_schema_hash,consensus_feedback_hash
G|LP0029|Consensus|stage_a|replicate_1|fmt_v2,G-b379026e8c6a2096ae6aad6bd361c6e19cb5ce56,G,target,LP0029,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,e2a095bbc466c4eaa6fe0b27d0bb34e4970c01a63f959b0ecd109048f52bdf22,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1935418741,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_co2_warms_planet"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0029|Consensus|stage_a|replicate_1|fmt_v2,e2a095bbc466c4eaa6fe0b27d0bb34e4970c01a63f959b0ecd109048f52bdf22,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0030|Consensus|stage_a|replicate_1|fmt_v2,G-05422bdacf303b581ec2e65cda1b766a65963a16,G,target,LP0030,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,cdd8ac0ab30beb7afc7bb882d36fa34ed4bd6546d2eb1b6a26b085e5e3c447f3,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1505006349,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0030|Consensus|stage_a|replicate_1|fmt_v2,cdd8ac0ab30beb7afc7bb882d36fa34ed4bd6546d2eb1b6a26b085e5e3c447f3,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0031|Consensus|stage_a|replicate_1|fmt_v2,G-109db54598b76e996586ea48c4a31e8b9ed239f4,G,target,LP0031,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,9172226c70fe323c0d1f88dd07deac2c714de05c6abe6b5927da779c24c30ee1,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,972216612,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0031|Consensus|stage_a|replicate_1|fmt_v2,9172226c70fe323c0d1f88dd07deac2c714de05c6abe6b5927da779c24c30ee1,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0032|Consensus|stage_a|replicate_1|fmt_v2,G-2e324b9e6bb7cbba837d3fd8623b4d0ea502c54e,G,target,LP0032,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,e4412a281831db7d5232621851fa446495846f4ed0012baedb178c2d5b630345,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1209819895,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0032|Consensus|stage_a|replicate_1|fmt_v2,e4412a281831db7d5232621851fa446495846f4ed0012baedb178c2d5b630345,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0033|Consensus|stage_a|replicate_1|fmt_v2,G-f7af07d0aef5ddcb1f464b8ebe30939386555b3d,G,target,LP0033,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,d7748656d2a2051e16693fdeaec989959f11d6483e6b975adcf50b6dbfd0f177,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,508816752,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0033|Consensus|stage_a|replicate_1|fmt_v2,d7748656d2a2051e16693fdeaec989959f11d6483e6b975adcf50b6dbfd0f177,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0034|Consensus|stage_a|replicate_1|fmt_v2,G-d993395667c3b27489933854de635a9f1f27a894,G,target,LP0034,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,6d7087452c6da7f2b6f83952ebf207eea3ea0f211f5dc0ad68982ac57a0ad21b,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,451552548,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0034|Consensus|stage_a|replicate_1|fmt_v2,6d7087452c6da7f2b6f83952ebf207eea3ea0f211f5dc0ad68982ac57a0ad21b,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0035|Consensus|stage_a|replicate_1|fmt_v2,G-42334114be4d89fc41b0d1adcc6a41446677217a,G,target,LP0035,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,dfb2d1b4dbce03bedcdeda80b034394497c6f7e3dbd333c073efb11781c45cdb,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1119095846,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0035|Consensus|stage_a|replicate_1|fmt_v2,dfb2d1b4dbce03bedcdeda80b034394497c6f7e3dbd333c073efb11781c45cdb,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0036|Consensus|stage_a|replicate_1|fmt_v2,G-31d2489d896c000033368e21a0a241585d91e471,G,target,LP0036,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,b753a69b4ce7aa4ea06acb85438f2627f2e51b4f1a11c6f0d881fe075bf8590f,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1829802299,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_human_primary_cause"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0036|Consensus|stage_a|replicate_1|fmt_v2,b753a69b4ce7aa4ea06acb85438f2627f2e51b4f1a11c6f0d881fe075bf8590f,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0037|Consensus|stage_a|replicate_1|fmt_v2,G-7193ad8a7b57face8cceba39d89b31b2b8fc497d,G,target,LP0037,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,8e1dcb4e134c0103319ba3a021c65c846005dd8fe13816b2968836003da093ff,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1585403364,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0037|Consensus|stage_a|replicate_1|fmt_v2,8e1dcb4e134c0103319ba3a021c65c846005dd8fe13816b2968836003da093ff,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0038|Consensus|stage_a|replicate_1|fmt_v2,G-197a2ab70b4e95b5105825681100a85559e7ec81,G,target,LP0038,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,640b6b47fd5bc828cfc9e4ab3d86aab0362a24b849457d843239c57d6ba56166,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1044572963,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0038|Consensus|stage_a|replicate_1|fmt_v2,640b6b47fd5bc828cfc9e4ab3d86aab0362a24b849457d843239c57d6ba56166,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0039|Consensus|stage_a|replicate_1|fmt_v2,G-68e635d515cacef1e2aa5219fdd09d5b9faa60fe,G,target,LP0039,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,99578c014a9a3651979818c2d4fb59574bfec53942638547a4eeebe63134d2c2,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1737964188,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0039|Consensus|stage_a|replicate_1|fmt_v2,99578c014a9a3651979818c2d4fb59574bfec53942638547a4eeebe63134d2c2,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0040|Consensus|stage_a|replicate_1|fmt_v2,G-6d96dfe04f2f2cf4cf8da074dd5fd99d61c26a94,G,target,LP0040,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,bf906346b3afc47eb3fce3c8959b91ce28dec979f0180573dee298b84a08e782,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,710732982,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0040|Consensus|stage_a|replicate_1|fmt_v2,bf906346b3afc47eb3fce3c8959b91ce28dec979f0180573dee298b84a08e782,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0041|Consensus|stage_a|replicate_1|fmt_v2,G-a14f8d8ecb67fbb098cf629738e1168680cd3db6,G,target,LP0041,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,a49cec52654eb9cea9ce20a6ec171c10adeac6bd7708d3782cad6977bbafaa6b,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,235345616,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0041|Consensus|stage_a|replicate_1|fmt_v2,a49cec52654eb9cea9ce20a6ec171c10adeac6bd7708d3782cad6977bbafaa6b,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0042|Consensus|stage_a|replicate_1|fmt_v2,G-b230e8185f61c1461177d60122c6f03aef299c1b,G,target,LP0042,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,d2686057ee1b4048a981a7c1895686a6003934627793c8d90dd82ea9509c483a,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1136890233,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0042|Consensus|stage_a|replicate_1|fmt_v2,d2686057ee1b4048a981a7c1895686a6003934627793c8d90dd82ea9509c483a,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0043|Consensus|stage_a|replicate_1|fmt_v2,G-18c72d20000af00f2ba31e31a753b40e2d3feb22,G,target,LP0043,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,0fa04c34bb7bac3f10cd0701c0613be4a60679295a2f793aea3db3692e59b2a6,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,832129615,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0043|Consensus|stage_a|replicate_1|fmt_v2,0fa04c34bb7bac3f10cd0701c0613be4a60679295a2f793aea3db3692e59b2a6,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0044|Consensus|stage_a|replicate_1|fmt_v2,G-5ad3e5baa49d84cb9e4370adf42e13784af3679d,G,target,LP0044,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,36bcdf9b4bf91f07f2d45a673c08f6589e187dc65ad034bd1cfe3b0dc8f41b71,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1514491969,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0044|Consensus|stage_a|replicate_1|fmt_v2,36bcdf9b4bf91f07f2d45a673c08f6589e187dc65ad034bd1cfe3b0dc8f41b71,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0045|Consensus|stage_a|replicate_1|fmt_v2,G-3f409dcc78d588b258208e637210956c6165fbed,G,target,LP0045,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,fa343470b1bcf0c9259ebe2c7d602f2afbacc007709b05dfb297af28f241c481,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,2002175051,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_human_primary_cause"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0045|Consensus|stage_a|replicate_1|fmt_v2,fa343470b1bcf0c9259ebe2c7d602f2afbacc007709b05dfb297af28f241c481,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0046|Consensus|stage_a|replicate_1|fmt_v2,G-79404f849b1829c36def6eea75c645d51b227729,G,target,LP0046,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,5caf65efc14dcf92716f069398133a5cafdae079f21de1dcc87fc6bfd6d628e0,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,228116686,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0046|Consensus|stage_a|replicate_1|fmt_v2,5caf65efc14dcf92716f069398133a5cafdae079f21de1dcc87fc6bfd6d628e0,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0047|Consensus|stage_a|replicate_1|fmt_v2,G-6edbfc60d9f4e2190138cee73b1e6cd4fb6d4e6b,G,target,LP0047,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,20dc4d62140928f5a0eb27533e4d28e803061957c4ae0360097639041e7d9f30,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,934075100,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0047|Consensus|stage_a|replicate_1|fmt_v2,20dc4d62140928f5a0eb27533e4d28e803061957c4ae0360097639041e7d9f30,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0048|Consensus|stage_a|replicate_1|fmt_v2,G-4373f2e659bf6332cea50fcfbe3124904900c83c,G,target,LP0048,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,64f6d82ba86b1c321e7de821e57f0bb7beb524a34f7e71c95b0129467a8e7b55,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1621575935,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0048|Consensus|stage_a|replicate_1|fmt_v2,64f6d82ba86b1c321e7de821e57f0bb7beb524a34f7e71c95b0129467a8e7b55,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0049|Consensus|stage_a|replicate_1|fmt_v2,G-e1c7372ea1197a8c8a37ef204546eddf2aabca1f,G,target,LP0049,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,4dcba7f588ded4614a0699341d588382517f0b8104a1698583ff465201afc512,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1688725740,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0049|Consensus|stage_a|replicate_1|fmt_v2,4dcba7f588ded4614a0699341d588382517f0b8104a1698583ff465201afc512,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0050|Consensus|stage_a|replicate_1|fmt_v2,G-20ceeb26e614e9617a0a1b9f8750e97de4146674,G,target,LP0050,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,9617b2a3ebd977cba27a4c68d48414e9408ac0d395571ae2e75a94b8d5bf0f7d,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,666025903,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0050|Consensus|stage_a|replicate_1|fmt_v2,9617b2a3ebd977cba27a4c68d48414e9408ac0d395571ae2e75a94b8d5bf0f7d,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0051|Consensus|stage_a|replicate_1|fmt_v2,G-b2e80d61b00bd21b86bc985d5c214762b5c03699,G,target,LP0051,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,332597df07faf67b03f99ead39445eeb98fc4a3685152967ea4c20403fb6102b,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,366734561,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_co2_warms_planet"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0051|Consensus|stage_a|replicate_1|fmt_v2,332597df07faf67b03f99ead39445eeb98fc4a3685152967ea4c20403fb6102b,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0052|Consensus|stage_a|replicate_1|fmt_v2,G-1de799a81c88599e025424087622f85964e11537,G,target,LP0052,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,88281af474d5f298c6ca17ac4b3b6a361d4b7586231644a6ed58b43a062a1920,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1482132718,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0052|Consensus|stage_a|replicate_1|fmt_v2,88281af474d5f298c6ca17ac4b3b6a361d4b7586231644a6ed58b43a062a1920,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0053|Consensus|stage_a|replicate_1|fmt_v2,G-db89782e59dcf503483d00cf9a2d43dce2fb68c4,G,target,LP0053,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,e8d6df945d75fee7f624a3d27b142cd30c2721c76b3e26f21265907029e75a1a,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,284157283,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_co2_warms_planet"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0053|Consensus|stage_a|replicate_1|fmt_v2,e8d6df945d75fee7f624a3d27b142cd30c2721c76b3e26f21265907029e75a1a,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0054|Consensus|stage_a|replicate_1|fmt_v2,G-bb00d414788ba4ae93f527dc58b2cae75115f108,G,target,LP0054,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,115ffb9eaaffa143500ed9c36b729ebbaf1f0a34cb8c5703b78cf7e6dc09e84a,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1854754009,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0054|Consensus|stage_a|replicate_1|fmt_v2,115ffb9eaaffa143500ed9c36b729ebbaf1f0a34cb8c5703b78cf7e6dc09e84a,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0055|Consensus|stage_a|replicate_1|fmt_v2,G-3ea4f86283ec7bd830df198a54aca979c2395b4e,G,target,LP0055,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,4196847246fd7e36cf21277a27e083e3f161920b2243345df8de158d985a010b,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,20343966,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0055|Consensus|stage_a|replicate_1|fmt_v2,4196847246fd7e36cf21277a27e083e3f161920b2243345df8de158d985a010b,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0056|Consensus|stage_a|replicate_1|fmt_v2,G-26e901942ae17edad13e2dfaa63ad6cf22145bad,G,target,LP0056,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,67dfdce86a5f792e2939c68b4854e82134b9ca5770da8f69c4c0f9225c58302e,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,2025030146,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_co2_warms_planet"", ""Q002"": ""consensus_estimate_human_primary_cause"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0056|Consensus|stage_a|replicate_1|fmt_v2,67dfdce86a5f792e2939c68b4854e82134b9ca5770da8f69c4c0f9225c58302e,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
